CODIGO,CATEGORIA,DETALLE,P_UNIT,P_CUARTO,P_DOCENA,STOCK,C_PROMO,P_PROMO,COSTO_REAL,MARGEN_UNI
AZZOR553,ROPA,CHAVO AZZORTI,55.00,,,4,,,0.00,0.00
NAN1200,ROPA,CALZONCILLO ECO. VARON,5.00,12.00,00,10,,,0.00,0.00
7750062619346,PLASTIQUERIA,EMBUDO GRANDE REY,5.00,00,00,8,00,00,0.00,0.00
)02=200108408)10=210008714,ESIKA,YOU BLANCO,70.00,00,00,3,00,00,0.00,0.00
1002501107003,HOGAR,SILLA PLEGABLE,68.00,190.00,00,10,00,00,0.00,0.00
7750308026563,COCINA,PACK COLADOR X2  #3 #1,25.00,0,0,6,0,0,0.00,0.00
5132999141060,FERRETERIA,CUERDA PARA JALAR EL CARRO,40.00,00,00,20,00,00,0.00,0.00
"5302011053163,COCINA,""SET DE TABLA ,RALLADOR +CUCHILLO"",15.00,40.00,0,12,0,0,0.00,0.00"
6920250512044,PLASTIQUERIA,SET X 4 COLADORES,15.00,42.00,00,21,00,00,0.00,0.00
7750062000809,PLASTIQUERIA,PORTARROLLO PARA PAPEL HIG.,23.00,00,00,24,00,00,0.00,0.00
7750062899106,PLASTIQUERIA,SERVILLETERO DE LUXE,10.00,28.00,00,23,00,00,0.00,0.00
CAT70196,mochila,mochila caterp.,70.00,0,0,0,0,0,0.00,0.00
TP914,PLASTIQUERIA,TAPER  IMPORTADO,3.00,0,30.00,79,6,15.00,0.00,0.00
6732102800519,COCINA,SARTEN DE CHIFA,55.00,00,00,10,00,00,0.00,0.00
PN00006,ROPA NIÑA,PANTALONETA NIÑA T=6,20.00,56.00,0,26,0,0,0.00,0.00
PN00008,ROPA NIÑA,PANTALONETA NIÑA T=8,20.00,56.00,00,32,00,00,0.00,0.00
PN00004,ROPA NIÑA,PANTALONETA NIÑA T=4,20.00,56.00,00,36,00,00,0.00,0.00
RS01850,SHORT JEANS DAMA,SHORT ROSSY 28-34,85.00,240.00,00,12,00,00,0.00,0.00
RELOJ,,ESIKA R,127.00,,,0,,,0.00,0.00
7751690683105,ETIQUETAS,ETIQUETA 23 5X76MM NARANJA FLUORESC.,5.00,14.00,00,21,6,27.00,0.00,0.00
7751690683099,ETIQUETAS AUTOADHESIVAS,RECT. VERDE 23 5X76MM,5.00,14.00,00,22,6,27,0.00,0.00
7751690683013,ETIQUETAS AUTOADESIVHAS,ETIQ. RECTTANG. BLANCO 23 5X76,5.00,14.00,00,21,6,27.00,0.00,0.00
7751690681064,ETIQUETAS AUTOADHESIVAS,ETIQ. RECT. NARANJA  19X13MM,5.00,14.00,00,17,6,27.00,0.00,0.00
7751690683082,ETIQUETAS AUTOADHESIVAS,ETIQ. RECT. AMARILLO FLUOREC. 23 5X76MM,5.00,14.00,00,12,6,27,0.00,0.00
7751690681040,ETIQ. AUTOADHESIVAS,ETIQ. RECT.19X13MM AMARILLO,5.00,14.00,00,7,6,27,0.00,0.00
7751690681019,ETIQUETAS ADUTOADHESIVAS,ETIQ. RECT. BLANCO 19X13,5.00,14.00,00,8,6,27.00,0.00,0.00
7750082207394,REGLAS ARTESCO,REGLA 20CM,3.00,8.00,00,50,6,15,0.00,0.00
7750082207424,REGLAS ARTESCO,REGLA DE 30CM,5.00,14.00,55,46,6,27.00,0.00,0.00
7750212082075,PAPEL BOND COLORES,PAPEL BOND COLORES,00,00,00,200,8,1.00,0.00,0.00
7750082763272,TIJERA ESC.,TIJERA ESC. NARANJITA,5.00,14.00,0,6,0,0,0.00,0.00
7750212082082,PAPEL BOND COLORES,PSPEL BOND COLORES BASICOS,00,00,00,200,8,1.00,0.00,0.00
7750737360665,FOLDERS,FOLDERS MANILA,3.00,8.00,30.00,100,6,15,0.00,0.00
7750082416178,UTILES ESCOLAR,FUNDAS (MICAS ) PORTA PAPEL,2.00,5.00,20.00,99,10,18.00,0.00,0.00
7751690681132,ETIQ. AUTOADHESIVAS,ETIQ. RECT. ROSADO 19X13MM,5.00,14.00,54.00,20,6,27.00,0.00,0.00
7751690681057,ETIQ. AUTOADHESIVAS,ETIQ. RECT. VERDE 19X13MM,5.00,14.00,54.00,20,6,27.00,0.00,0.00
7751690681071,ETIQ. AUTOADHESIVAS,ETIQ. RECT. NARANJA 19X13MM,5.00,14.00,54.00,20,6,27.00,0.00,0.00
7750212077262,TEMPERAS,TEMPERA AMARILLO 250ML,8.00,22.00,84.00,4,6,42,0.00,0.00
7750212080248,TEMPERA,TEMPERA PIEL,8.00,22.00,84.00,4,6,42.00,0.00,0.00
7750212077286,TEMPERA,TEMPERA AZUL,8.00,22.00,84.00,4,6,42.00,0.00,0.00
7750212077279,TEMPERA,TEMPERA ROJO 250ML,8.00,22.00,84.00,4,6,42.00,0.00,0.00
7750212077293,TEMPERA,TEMPERA VERDE 250ML,8.00,22.00,84.00,4,6,42.00,0.00,0.00
7750212077309,TEMPERA,TEMPERA BLANCA 250ML,8.00,22.00,84.00,4,6,42.00,0.00,0.00
7750212080262,TEMPERA,TEMPERA MARRON 250ML,8.00,22.00,84.00,4,6,42.00,0.00,0.00
7750082553262,UTILES,TAJADOR CIRCULAR,5.00,13.00,50.00,46,6,25.00,0.00,0.00
TUCAN812,DESCARTABLE,TUCAN 8X12,2.00,5.00,17.00,126,6,9.00,0.00,0.00
GLOBOSOR,GLOBO,GLOBO SORTEO,15.00,0,0,2,0,0,0.00,0.00
7750078002828,PLASTIQUERIA,VASO DESCARTABLE,3.50,10.00,35.00,145,20,30.00,0.00,0.00
Cinta32,CINTA,CINTA DE AGUA,5.00,13.00,00,17,00,00,0.00,0.00
NO3312,JGUETES,SET COCINA,30.00,00,00,1.00,00,00,0.00,0.00
NO3313,JUGUETES,BARIE M. F.,28.00,00,00,1,00,00,0.00,0.00
NO3314,JUGUETES,BEUTY GIRL,20.00,00,00,1,00,00,0.00,0.00
NO3315,JUGUETES,BEUTY GIRL M.,25.00,00,00,2,00,00,0.00,0.00
NO3316,JUGUETES,MAQUILLE NOELI,25.00,00,00,1.00,00,00,0.00,0.00
NO3317,JUGUETES,FASHION GIRL,25.00,0,00,0,00,00,0.00,0.00
NO3318,JUGUETES,KITCHEN,25.00,00,00,0,00,00,0.00,0.00
NO3319,JUGUETES,KITCHEN PLAY,20.00,00,0,6,00,00,0.00,0.00
NO3320,JUGUETES,M. PRETTY G.,20.00,0,0,2,0,0,0.00,0.00
507202020268,HOGAR,PORTACEPILLOS    DIVINO,35.00,0,0,0.00,0,0,0.00,0.00
1041070120211,HOGAR,PORTACEPILLOS NENE,35.00,00,00,1,00,00,0.00,0.00
INT1543,INTERIOR,INT. LATEX,15.00,35.00,0,38,0,0,0.00,0.00
BOLSO800,CARTERA,BOLSO DAMA,80.00,00,00,0,00,00,0.00,0.00
7775602200082,PLASTIQUERIA,SORBETE,4.00,00,00,5,00,00,0.00,0.00
3053800330843,TOBILLERA,TOBILLERA WALON,40.00,00,00,0,00,00,0.00,0.00
48140021,GORRAS,GORRAS,48.00,00,00,15,00,00,0.00,0.00
COLLAR43,JOYERIA,COLLAR DAMA,43.00,00,00,0,00,00,0.00,0.00
6948570690211,FERRETRIA,CUTER GRANDE,5.00,14.00,,30,0,0,0.00,0.00
HIL303,HILO,HILO SET X12,3.00,8.00,0,30,6,15.00,0.00,0.00
IFG001,PLASTIQUERIA,INFLADOR DE GLOBO COLORES,10.00,28.00,00,21,00,00,0.00,0.00
6920180301343,CUIDADO PERSONAL,HISOPO SANTOLE,5.00,14.00,0,31,0,0,0.00,0.00
8904158008784,CUIDADO PERSONAL,ACEITILLO SANTOLE,5.00,15.00,0,15,0,0,0.00,0.00
BAN03001,PAPELERIA,BANDERA CHICA PAPEL,3.00,00,00,36,00,00,0.00,0.00
ESP0002,ESPEJOS,ESPEJO CHICO,2.00,0,0,41,,,0.00,0.00
ESCL0015,ESCOLAR,ESCOBILLA DE LUSTRAR,5.00,0,0,4,0,0,0.00,0.00
BANCC01,BANDERAS,BANDERA DE CARRO,10.00,00,00,13,00,00,0.00,0.00
CTGP0104,UTILES,CUADERNO PASTA DURA PEQ.,4.00,00,00,12,00,00,0.00,0.00
CTGP0107,UTILES,CUADERNO PASTA DURA M.,7.00,0,0,8,0,0,0.00,0.00
CAP0103,UTILES,CUADERNO ANILLADO PEQUEÑO,3.00,00,00,11,00,00,0.00,0.00
CAP01055,UTILES,CUADERNO ANILLADO M.,5.00,00,00,3,00,00,0.00,0.00
ESM0201,ESCARAPELA,ESCARAPELA METAL,2.00,00,00,47,00,00,0.00,0.00
PA0015,PAÑUELOS,PAÑUELOS,5.00,00,00,24,00,00,0.00,0.00
RECIBO03,UTILES,RECIBO G.,3.00,00,000,12,00,00,0.00,0.00
RECIBO05,UTILES,RECIBO,5.00,00,00,12,00,00,0.00,0.00
7856620710866,FERRETERIA,CUTER POEQUEÑO,3.00,0,0,36,0,0,0.00,0.00
PLAST2M,PLASTICO,PLASTICO /VERDE AMARILLO,2.00,0,0,0,0,0,0.00,0.00
7754654404211,AGUA DE FLORIDA,AGUA DE FLORIDA,10.00,00,00,8,00,00,0.00,0.00
7750540981217,BANDERA CH,BANDERA 14X12,4.00,00,00,34,00,00,0.00,0.00
BICC051,CUIDADO PERSONAL,BICARBONATO 50G,4.00,00,00,11,00,00,0.00,0.00
ACIB7001,CUIDADO  PERSONAL,ACIDO BORICO 100G,7.00,00,00,11,00,00,0.00,0.00
ACIDB0405,CUIDADO PERSONAL,ACIDO BORICO 50G,4.00,00,..000,11,00,00,0.00,0.00
ALCCH0105,PLASTIQUERIA,ALCANCILLA CHANCHO,5.00,0,0,32,0,0,0.00,0.00
7750045722124,CUIDADO PERSONAL,PAÑITOS TUINIES AVENGERS,12.00,00,00,1,00,00,0.00,0.00
7750045251235,CUIDADO PERSONAL,PAÑITOS TUINIES HELLO KITTY,12.00,00,00,0,00,00,0.00,0.00
7750045201087,CUIDADO PERSONAL,PAÑIYOS TUINIES,12.00,00,00,1,00,000,0.00,0.00
7750045721028,CUIDADO PERSONAL,PAÑITOS,12.00,0,00,0,00,00,0.00,0.00
7750045722223,CUIDADO PERSONAL,PAÑIYTOS TUINIES PLIM PLIM,12.00,0,0,0,0,0,0.00,0.00
7750045201001,CUIDADO PERSONAL,PAÑITOS TUINIES MINNIE MOUSE,12.00,00,00,3,00,00,0.00,0.00
AGUJAD01,AGUJA,AGUJA,2.00,0,0,41,0,0,0.00,0.00
7704741759540,LENCERIA,BRA LEONISA,85.00,0,0,1,,,0.00,0.00
7759185002684,PAÑAL,PAÑAL,2.00,0,0,0,0,0,0.00,0.00
"CORTV60,CASACAS,""CORTA VIENTO   S,M,L"",60.00,00,00T,32,00,00,0.00,0.00"
CORTXL,CASACAS,CORTA VIENTO  XL,65.00,00,00,1,00,00,0.00,0.00
SAND40,SANDALIA,SANDALIA HAVAIANAS,40.00,00,00,0,00,00,0.00,0.00
IPAN45,SANDALIA,SANDALIA IPANEMA,45.00,00,00,0,00,00,0.00,0.00
7750885019163,GALLETA,CHOCMAN DOBLE BLACK,3.00,00,00,2,,,0.00,0.00
7750885025942,GALLETA,CHOCMAN DOBLE MANJAR,3.00,00,00,5,00,00,0.00,0.00
7750885024341,GALLETAS,CHOCMAN,2.00,00,00,3,00,00,0.00,0.00
7750885021494,GALLETAS,MINI CHOCMAN,1.00,00,00,40,00,00,0.00,0.00
D4278,BILLETERA DAMA,BILLETERA BLACK GRENOBIL,30.00,0,0,0,0,0,0.00,0.00
D4281,BILLETERA,B. BROW GRENOBIL,30.00,00,00,1,00,00,0.00,0.00
406682,AZZORTI,B. MANOS LIBRES,65.00,00,00,1,00,00,0.00,0.00
03273031000042,BILLETERA,B. AZALEIA NEGRO /ROJO,140.00,00,00,1,00,00,0.00,0.00
7890259108915,BILLETERA,B. AZALEIA CAMEL,75.00,00,00,1,00,00,0.00,0.00
BILLET45,BILLETERA,BILLETERA AZZORTI,45.00,00,00,1,0,0,0.00,0.00
TARJ22,BILLETERA,TARJETERO,22.00,00,00,1,0,0,0.00,0.00
386578,AZZORTI,MOCHILA CALM,85.00,,,0,,,0.00,0.00
549085,AZZORTI,RELOJ NOUVE,75.00,00,,1,,,0.00,0.00
542874,SABANAS,SET SABANAS 2P ARENA,85.00,00,00,1,00,00,0.00,0.00
477653,SABANAS 2P ROSSE,SABANAS 2P ROSSE,85.00,0,0,0,,,0.00,79.00
794760,AZZORTI,RELOJ FEMENINO ARENA,75.00,00,00,1,,,0.00,0.00
7506306255067,DESODORANTE,DES. AXE PEACH INFUSION,25.00,00,00,1,00,00,0.00,0.00
565673,AZZORTI,SET CEPILLOS ARENA,25.00,00,00,0,,,0.00,0.00
7756719026840,AZZORTI,TERMO PROTECTOR,30.00,00,00,2,00,00,0.00,0.00
7750840014639,UTILES,SKETCHBOOK LAYCONSA,10.00,00,00,3,00,00,0.00,5.50
7750045135986,PASTA DENTAL,DOCTOR CARBON ACTIVADO,15.00,00,00,0,00,00,0.00,13.00
7750045220507,CUIDADO PERSONAL,HISOPOS X500 TUNIES,20.00,0,0,20,0,0,0.00,14.50
7750045135955,CUIDADO PERSONAL,PACK CEPILLO + HILO DENTAL,15.00,00,00,2,00,00,0.00,9.90
267911,AZZORTI,CUBRECAMA 2P QUILT INDIGO,135.00,00,00,1,00,00,0.00,0.00
149530,AZZORTI,CORTINAS X2 INDIGO,75.00,00,00,1,00,00,0.00,69.00
SUELTO13,COCINA,ESPATULA TEFLON,13.00,00,00,1.00,00,00,0.00,13.00
RML002,HOGAR,MINI LAMPARA RECARGABLE,20.00,00,00,3,00,00,0.00,20.00
KKT01,COCINA,CUCHILLO MACHETE  GRANDE,40.00,00,00,1,00,00,0.00,40.00
KKT02,COCINA,CUCHILLO #9,35.00,00,00,2,00,00,0.00,35.00
KKT03,COCINA,CUCHILLO SERRUCHO,25.00,00,00,2,00,00,0.00,25.00
KKT04,COCINA,CUCHILLO PEQ. #5,15.00,00,00,1,00,00,0.00,15.00
KKT05,COCINA,CUCHILLO PEQ. #4,12.00,00,00,1,00,00,0.00,12.00
KKT06,COCINA,TIJERA P/ CARNE,20.00,00,00,2,00,00,0.00,20.00
KKT07,COCINA,TABLA DE PICAR,10.00,00,00,2,00,00,0.00,10.00
KKT08,COCINA,PINSA GOMA,15.00,00,00,2,00,00,0.00,15.00
KKT09,COCINA,BATIDOR MANUAL,10.00,00,00,2,00,00,0.00,10.00
KKT10,COCINA,BROCHA GOMA,10.00,00,00,2,00,00,0.00,10.00
KKT11,COCINA,CUCHARA DE GOMA,14.00,00,00,2,00,00,0.00,14.00
KKT12,COCINA,ESPATULA DE GOMA,14.00,00,00,1,00,00,0.00,14.00
KKT13,COCINA,ESPUMADERA GOMA,14.00,00,00,2,00,00,0.00,14.00
KKT14,COCINA,C/TALLARIN,14.00,00,00,2,00,00,0.00,14.00
KKT15,COCINA,CUCHARON GOMA,14.00,00,00,1,00,00,0.00,14.00
KKT16,COCINA,CUCH. SEMI HIONDO GOMA,14.00,00,00,2,00,00,0.00,14.00
KKT17,COCINA,ESPATULA RECYO/OVALADO GOMA,14.00,00,00,2,00,00,0.00,14.00
KKT18,COCINA,ESPATULA C/DIVISION GOMA,14.00,00,00,1,00,00,0.00,14.00
PR0085222,MANGA SUPLEX 2,MANGA SUPLEX 2,20.00,56.00,00,23,00,00,0.00,20.00
G200017,GORRO,GORRO CHAVO,20.00,56.00,0,23,0,0,0.00,20.00
77C4001,FRIO,CONJ. GORRO /FUFANDA,40.00,110.00,00,24,00,00,0.00,40.00
PD70001,ROPA DAMA,POLERAS CROPS,70.00,00,00,8,00,00,0.00,70.00
OVERSCO38,ROPA VARON,POLOS OVERS VARON,38.00,110.00,00,3,00,00,0.00,38.00
PD70002,ROPA DAMA,BUSO DAMA KYSEN,50.00,00,00,1,00,00,0.00,50.00
OVERSCO39,ROPA UNISEX,BERMUDA FRESH,45.00,00,000,1,00,00,0.00,45.00
CROPSP85,ROPA DAMA,CASACA CROPS PELUCHE,85.00,00,00,1,00,00,0.00,85.00
PD70,ROPA DAMA,CORSET COLORES,45.00,00,00,3,00,00,0.00,45.00
77SHR,ROPA DAMA,SHORT ALG. LICRA,20.00,00,00,0,00,00,0.00,20.00
CK0785,PRODUCCION KAROL,BOLSO MOCHILA,75.00,00,00,2,00,00,35.00,40.00
PV155,JOYERIA,PULSERA VARON,155.00,0,0,1,0,0,0.00,155.00
PD110,JOYERIA,PULSERA DAMA YANBAL,110.00,00,00,1,00,00,0.00,110.00
650240069352,CUIDADO PERSONAL,TIO NACHO CONTROL CASPA,38.00,00,00,1,00,00,0.00,38.00
7704741848145,LEONISA,POLO M/CORTA COLOR AZUL,78.00,00,00,1,00,00,0.00,78.00
7704741843874,LEONISA,BUZO MANGA LARGA T=S,78.00,00,00,1,00,00,0.00,78.00
7704741842709,LEONISA,ANIMAL P. T= S,55.00,00,00,1,00,00,0.00,55.00
7703697818400,LEONISA,POLO COLOR GREEN,78.00,00,00,1,,,0.00,78.00
7704741348805,LEONISA,BOXER BLUE,68.00,00,00,1,00,00,0.00,68.00
7704741614023,LEONISA,BOXER BLACK,68.00,00,00,1,00,00,0.00,68.00
7704741834377,LEONISA,BOEXR BLUE 055,68.00,00,00,1,00,00,0.00,68.00
7704741348812,LEONISA,BOXER BLACK 700,68.00,00,00,2,00,00,0.00,68.00
7703697820069,LEOINISA,SHORT CIUCLISTA GRIS T=M,65.00,00,00,1,00,00,0.00,65.00
AH256,JOYERIA,ANILLOS DE HOMBRE,25.00,00,00,6,00,00,0.00,25.00
AD235,JOYERIA,ANILLOS DE DAMA,23.00,00,00,5,00,00,0.00,23.00
AV1020,JOYERIA,ANILLOS  VARIOS,10.00,00,00,20,00,00,0.00,10.00
APLAT150,JOYERIA,ANILLOS DE PLATA,150.00,00,00,2,00,00,0.00,150.00
CS5050,ROPA,CASACA SUPLEX  DAMA,50.00,00,00,1,00,00,0.00,50.00
SD3500,SOMBREROS,SOMBRERO DAMA,35.00,00,00,35,00,00,0.00,35.00
9202100038704,COCINA,BOLW ALUMINIO,34.00,,,0,,,0.00,34.00
9202000001204,COCINA,BOLW ALUMINIO 30CM,28.00,00,00,1,00,00,0.00,28.00
B1501,COCINA,BOLW #24,15.00,00,00,1,00,00,0.00,15.00
B1801,COCINA,BOLW #26,18.00,00,00,1,00,00,0.00,18.00
B2001,COCINA,BOLW #28,20.00,00,00,1,00,00,0.00,20.00
ML25XL,POLO TRABAJO,POLO M/ LARGA XL,25.00,60.00,00,19,00,00,0.00,25.00
PERCH500,HOGAR,PERCHERO,5.00,0,0,63,0,0,0.00,5.00
OFERTA3,OFERTA 3,OFERTA 3.00,3.00,,,10,,,0.00,3.00
M200077,JUGETES,MUÑECA PEQUEÑA,3.00,00,00,40,00,00,0.00,3.00
ES7703,LIMPIEZA,ESPONJA DE COLORES,2.00,5.00,18.00,71,00,00,0.00,2.00
ES7103,LIMPIZA,ESCOVILLA DE MADERA,3.00,00,00,24,00,00,0.00,3.00
REGF701,UTILES,REGLA FLEXIBLE,7.00,00,00,4,00,00,0.00,7.00
CHI0103,UTILES,CHINCHES,2.00,00,00,44,00,00,0.00,2.00
202510687162,ACSESORIOS,TIRA TRANSPARENTE,3.00,8.00,15.00,24,00,00,0.00,3.00
202510PE,JUGETES,PEGA LOCOS,1.00,00,00,52,00,00,0.00,1.00
TIS233,UTILES,TIZAS,7.00,00,00,12,00,00,0.00,7.00
870156,GANCHOS,GANCHITOS DE CABELLO,2.00,,,72,00,00,0.00,2.00
20SORP,JUGETES,SORPRESA BOLITAS,2.00,00,00,32,00,00,0.00,2.00
MICA233,UTILES,PITA FOTO,2.00,00,00,22,00,00,0.00,2.00
TEF01002,UTILES,TEFLON,2.00,00,00,24,00,00,0.00,2.00
MICA201,UTILES,MICA DNI,2.00,00,00,100,00,00,0.00,2.00
6973726259615,MAQUILLAJE,GEMAS FACIALES,3.00,00,00,12,00,00,0.00,3.00
AC945,MAQUILLAJE,PEGATINA DE HOJOS,8.00,00,00,4,00,00,0.00,8.00
AC976,MAQUILAJE,PEGATINA DE OJOS,8.00,00,00,4,00,00,0.00,8.00
AC946,MAQUILLAJE,PEGATINA DE OJOS,8.00,00,00,4,00,00,0.00,8.00
7754111002905,UTILES,COLORES FABER CASTELL,12.00,00,00,6,00,00,0.00,12.00
7804656451130,UTILES,PERFORADOR,10.00,00,00,6,00,00,0.00,10.00
7754111032988,UTILES,LAPICEROS DE COLORES,20.00,00,00,4,00,00,0.00,20.00
78602519,CUIDADO PERSONAL,BENZODERMA,5.00,00,00,21,00,00,0.00,5.00
7862103553509,CUIDADO PERSONAL,MANTOL SIKURA,5.00,00,00,12,00,00,0.00,5.00
6963699845892,MAQUILLAJE,ESPOJA DE MAQUILLAJE,4.00,00,00,11,00,00,0.00,4.00
PEIBB01,PEINES,PEINE BB,1.00,00,00,36,00,00,0.00,1.00
AFRI412,PEINES,PEGAMENTO AFRICANITO,4.00,0,0,10,0,0,0.00,4.00
7753473000062,AZULACHO,MUÑEQUITA AZUL,1.00,00,00,69,00,00,0.00,1.00
6937567000027,UÑAS,UÑAS PARA NIÑAS,5.00,00,00,23,00,00,0.00,5.00
6908116867279,GANCHO,IMBISIBLE GRANDE,3.00,00,00,23,00,00,0.00,3.00
7861167908614,JUEGOS,CASINOS,3.00,00,00,10,00,00,0.00,3.00
LIG0551,LIGAS,LIGAS EN FRASCO,5.00,00,00,22,00,00,0.00,5.00
TIMO101,TIMOLINA,TIMOLINA,10.00,00,00,12,00,00,0.00,10.00
AGUA601,AGUA DE AZAR,AGUA DE AZAR,6.00,00,00,12,00,00,0.00,6.00
TVAL501,AGUA VALERIANA,VALERIANA,5.00,00,00,12,00,00,0.00,5.00
ESPG101,JUGETES,BURBUJA,10.00,00,00,34,00,00,0.00,10.00
ESPG501,BURBUJAS,BURBUJAS,5.00,00,00,14,00,00,0.00,5.00
6959554908086,PEINES,PEINES CON ESPEJO,5.00,00,00,7,00,00,0.00,5.00
BR77077,RGALOS,SET DE REGALO,78.00,00,00,3,00,00,0.00,78.00
BR77072,REGALOS,SET DE REGALOS,78.00,00,00,3,00,00,0.00,78.00
BR77071,REGALOS,SET DE REGALOS,78.00,00,00,2,00,00,0.00,78.00
CORC4501,REGALOS,SET DE REGALO,48,0,0,2,0,0,0.00,48.00
CORC6801,REGALOS,SET DR REGALOS,68.00,00,00,1,00,00,0.00,68.00
6971375189000,PAITOS,PAÑITOS HUMEDOS,6.00,15.00,00,10,00,00,0.00,6.00
PALETA,UTILES,RESALTADOR PALETA,10.00,00,00,0,00,00,0.00,10.00
6902302605171,GANCHOS,GANCHOS PICOS,2.00,00,00,20,00,00,0.00,2.00
7856620710354,UTILES,PLUMONES PUNTA DISEÑO,15.00,00,00,5,00,00,0.00,15.00
7750082059672,UTILES,COLORES ARTESCO,15.00,00,00,4,00,00,0.00,15.00
RE6PAS10010,UTILES,RESALT. PASTELES SET X 6,10.00,0,0,10,0,0,0.00,10.00
6832510159909,HILOS,TAPER DE HILOS,15.00,00,00,5,00,00,0.00,15.00
7758920000060,ALUMBRE,ALUMBRE PARA EL SUSTO,7.00,00,00,6,00,00,0.00,7.00
7506396112394,JUEGOS,CANICAS MEXICANAS,0.50,00,00,200,00,00,0.00,0.50
7754654404235,MAQUILLAJE,BRILLANTINA,10.00,00,00,11,00,00,0.00,10.00
SALASOGA,JUGETE,SALTA SOGA DE COLORES,5.00,00,00,23,00,00,0.00,5.00
7750045135290,TASTA DENTAL,PASTA DENTAL DOCTOR,12.00,00,00,6,00,00,0.00,12.00
7752285039369,MAQUILLAJE,CREMA PONDS,2.00,00,00,15,00,00,0.00,2.00
8904158701920,TALCO,TALCO PARA BB,20.00,00,00,3,00,00,0.00,20.00
7750465005326,TALCO,TALCO PARA PIES ISANA,10.00,00,00,23,00,00,0.00,10.00
8901751381405,INSIENSO,INCIENSO LLAMA PLATA,3.00,8.00,28.00,19,6,15.00,0.00,3.00
8901751381382,INCIENSO,INCIENSO LLAMA NEGOCIO,3.00,8.00,28.00,20,6,15.00,0.00,3.00
8901751395891,INCIENSO,INCIENSO CONTRA LA ENVIDIA,3.00,8.00,28.00,17,6,15.00,0.00,3.00
6972974978088,COCINA,AZUCARERO VIDRIO,18.00,50.00,00,6,00,00,0.00,18.00
6925111283057,COCINA,BOMBONERA VIDRIO,28.00,00,00,2,00,,0.00,28.00
6925111283026,COCINA,BOMBONERA MULTIUSOS,28.00,,,1,,,0.00,28.00
6925111283019,COCINA,BOMBONERA MULTIUSO,28.00,00,,1,,,0.00,28.00
RESE10,UTILES,SET RESALTADOR FOSF.,10.00,00,00,11,,,0.00,10.00
PLAN401,PLANTILLAS,PLANTILLAS ADULTOS,4.00,10.00,00,36,00,00,0.00,4.00
BORR010,UTILES,BORRADOR CHICO,1.00,00,00,58,00,00,0.00,1.00
PF03N,PILIS,PILIS  COLORES PAR,3.00,8.00,00,36,00,00,0.00,3.00
STMG6,BISUTERIA,SET MINI GANCHOS,6.00,15.00,00,24,,,0.00,6.00
PDC05,BISUTERIA,PAR DE PICO CORBATA,5.00,14.00,0,12,,,0.00,5.00
MPC205,BISUTERIA,MOÑO PICO,2.00,5.00,00,24,00,00,0.00,2.00
E3M15,FERRETRIA,EXTENSION X3M,15.00,00,00,4,,,0.00,15.00
E5M20,EXTENSION,EXTENSION 5M,20.00,00,00,0,00,00,0.00,20.00
RESORTE,JUGUETES,RESORTES,5.00,00,00,22,00,00,0.00,5.00
6897202506201,FIESTA,GLOBO BLANCO,15.00,42.00,00,11,,,0.00,15.00
6897202506249,FIESTA,GLOBO AMARILLO,15.00,42.00,00,12,00,00,0.00,15.00
GR2058220,FIESTA,GLOBO VERDE,15.00,42.00,00,9,00,00,0.00,15.00
RR2058220,FIESTA,GLOBO ROJO,15.00,42.00,00,4,,,0.00,15.00
A2058220,FIESTA,GLOBO AZUL,15.00,42.00,00,6,00,00,0.00,15.00
ANI7,JUGUETES,ANIMAL GIGANTE,7.00,15.00,,18,,,0.00,7.00
AZ25L,COCINA,AZUCARERO FLORES,25.00,00,00,4,,,0.00,25.00
SAL28L,COCINA,SALERO HERMETICO,28.00,00,00,6,00,00,0.00,28.00
7750062001639,PLASTIQUERIA,EXPRIMIDOR CEVICHERO,8.00,22.00,85.00,53,,,0.00,8.00
6936478912771,COCINA,SET UTENSILIOS BAMBOO,15.00,00,00,10,00,00,0.00,15.00
FASG20,UTILES,FASTER,2.00,5.00,00,25,,,0.00,2.00
VNC5,BISUTERIA,VINCHA CORBATA,5.00,00,00,12,00,00,0.00,5.00
CEPLL3,CUIDADO PERSONAL,CEPILLOS ECON.,3.00,8.00,28.00,32,6,15.00,0.00,3.00
PALIG6,FIESTA,PALIGLOBO,0.50,00,00,300,36,15.00,0.00,0.50
CI10C,JUGUETES,CHICHARRA,10.00,28.00,00,12,00,,0.00,10.00
J71025,JUGUETES,TRALALEROS SQUISH,10.00,28.00,00,14,00,00,0.00,10.00
JA0512,JUGUETES,JASS GRANDE,5.00,14.00,00,7,,,0.00,5.00
2251089255043,COCINA,CUCHARON  FABIO,20.00,55.00,00,12,00,00,0.00,20.00
7750062668252,PLASTIQUERIA,TAZON ITALIANO #35,25.00,72.00,00,14,00,00,0.00,25.00
7750062016206,PLASTIQUERIA,JARRA BIO2.6L,12.00,33.00,00,24,00,00,0.00,12.00
7750062001608,PLASTIQUERIA,DESPENSERO PRIMAVERA,48.00,00,00,5,,,0.00,48.00
7750062030752,PLASTIQUERIA,PAPELERA PALERMO,15.00,36.00,132.00,38,6,68.00,0.00,15.00
7750062696705,PLASTIQUERIA,PANERA COMERCIAL,15.00,42.00,00,22,00,00,0.00,15.00
7750062006801,PLASTIQUERIA,ESCURRIDOR GRANDE MISTURA,38.00,105.00,00,12,,,0.00,38.00
